rank,final_worth_usd,person_name,age,country,country_of_citizenship,city,industries,wealth_source,gender,life_expectancy_country,gross_tertiary_education_enrollment_country,gross_primary_education_enrollment_country,gdp_country_usd,total_tax_rate_country,population_country,final_worth_usd_formatted
905,3200000000,Isabella Seràgnoli,77.0,Italy,Italy,Bologna,Manufacturing,Inherited/Unearned,F,82.9,61.9,101.9,2001244392042.0,59.1,60297396.0,3.2B
905,3200000000,Shen Guojun,60.0,China,China,Beijing,Fashion & Retail,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,3.2B
905,3200000000,Warren Stephens,66.0,United States,United States,Little Rock,Finance & Investments,Inherited/Unearned,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,3.2B
905,3200000000,Pat Stryker,66.0,United States,United States,Fort Collins,Healthcare,Inherited/Unearned,F,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,3.2B
905,3200000000,Roman Trotsenko,52.0,Russia,Russia,Moscow,Logistics,Self-Made,M,72.7,81.9,102.6,1699876578871.0,46.2,144373535.0,3.2B
905,3200000000,Harald Tschira,48.0,Germany,Germany,Heidelberg,Technology,Inherited/Unearned,M,80.9,70.2,104.0,3845630030824.0,48.8,83132799.0,3.2B
905,3200000000,Udo Tschira,53.0,Germany,Germany,Wiesloch,Technology,Inherited/Unearned,M,80.9,70.2,104.0,3845630030824.0,48.8,83132799.0,3.2B
905,3200000000,Vincent Viola,67.0,United States,United States,New York,Finance & Investments,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,3.2B
905,3200000000,Wu Shaoxun,67.0,China,China,Daye,Food & Beverage,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,3.2B
905,3200000000,Steve Wynn,81.0,United States,United States,Palm Beach,Gambling & Casinos,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,3.2B
905,3200000000,Jon Yarbrough,65.0,United States,United States,Franklin,Gambling & Casinos,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,3.2B
905,3200000000,Zhou Bajin,87.0,China,China,Changzhou,Manufacturing,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,3.2B
949,3100000000,Cho Tak Wong,76.0,China,Hong Kong,Fuqing,Manufacturing,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,3.1B
949,3100000000,John Coates,53.0,United Kingdom,United Kingdom,Stoke-On-Trent,Gambling & Casinos,Self-Made,M,81.3,60.0,101.2,2827113184696.0,30.6,66834405.0,3.1B
949,3100000000,Ryan Cohen,37.0,United States,Canada,Bal Harbour,Finance & Investments,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,3.1B
949,3100000000,Deng Wen,55.0,China,China,Chengdu,Food & Beverage,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,3.1B
949,3100000000,Gurbachan Singh Dhingra,72.0,India,India,Delhi,Manufacturing,Self-Made,M,69.4,28.1,113.0,2611000000000.0,49.7,1366417754.0,3.1B
949,3100000000,Kuldip Singh Dhingra,75.0,India,India,Delhi,Manufacturing,Self-Made,M,69.4,28.1,113.0,2611000000000.0,49.7,1366417754.0,3.1B
949,3100000000,Martin Ebner,77.0,Switzerland,Switzerland,Wilen,Finance & Investments,Self-Made,M,83.6,59.6,105.2,703082435360.0,28.8,8574832.0,3.1B
949,3100000000,Charles Edelstenne,85.0,France,France,Paris,Manufacturing,Self-Made,M,82.5,65.6,102.5,2715518274227.0,60.7,67059887.0,3.1B
949,3100000000,Sergei Gordeev,50.0,Russia,Russia,Moscow,Real Estate,Self-Made,M,72.7,81.9,102.6,1699876578871.0,46.2,144373535.0,3.1B
949,3100000000,Jeff T. Green,46.0,United States,United States,Newbury Park,Media & Entertainment,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,3.1B
949,3100000000,Reed Hastings,62.0,United States,United States,Santa Cruz,Technology,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,3.1B
949,3100000000,Bertil Hult,82.0,Switzerland,Sweden,Lucerne,Service,Self-Made,M,83.6,59.6,105.2,703082435360.0,28.8,8574832.0,3.1B
949,3100000000,Miguel Krigsner,73.0,Brazil,Brazil,Sao Jose dos Pinhais,Fashion & Retail,Self-Made,M,75.7,51.3,115.4,1839758040766.0,65.1,212559417.0,3.1B
949,3100000000,Kuok Khoon Hong,73.0,Singapore,Singapore,Singapore,Manufacturing,Inherited/Unearned,M,83.1,84.8,100.6,372062527489.0,21.0,5703569.0,3.1B
949,3100000000,Aerin Lauder,52.0,United States,United States,New York,Fashion & Retail,Inherited/Unearned,F,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,3.1B
949,3100000000,Sheldon Lavin,90.0,United States,United States,Highland Park,Food & Beverage,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,3.1B
949,3100000000,Vladimir Litvinenko & family,67.0,Russia,Russia,Saint Petersburg,Manufacturing,Self-Made,M,72.7,81.9,102.6,1699876578871.0,46.2,144373535.0,3.1B
949,3100000000,Daniel Mate,59.0,Switzerland,Spain,Kanton Schwyz,Metals & Mining,Self-Made,M,83.6,59.6,105.2,703082435360.0,28.8,8574832.0,3.1B
949,3100000000,Ravi Modi,46.0,India,India,Kolkata,Fashion & Retail,Self-Made,M,69.4,28.1,113.0,2611000000000.0,49.7,1366417754.0,3.1B
949,3100000000,Jonathan Nelson,66.0,United States,United States,Providence,Finance & Investments,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,3.1B
949,3100000000,Katharina Otto-Bernstein,59.0,United States,Germany,New York,Real Estate,Inherited/Unearned,F,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,3.1B
949,3100000000,Penny Pritzker,63.0,United States,United States,Chicago,Finance & Investments,Inherited/Unearned,F,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,3.1B
949,3100000000,Theodore Rachmat,79.0,Indonesia,Indonesia,Jakarta,Diversified,Inherited/Unearned,M,71.5,36.3,106.4,1119190780753.0,30.1,270203917.0,3.1B
949,3100000000,Renzo Rosso & family,67.0,Italy,Italy,Bassano del Grappa,Fashion & Retail,Self-Made,M,82.9,61.9,101.9,2001244392042.0,59.1,60297396.0,3.1B
949,3100000000,Friede Springer,80.0,Germany,Germany,Berlin,Media & Entertainment,Inherited/Unearned,F,80.9,70.2,104.0,3845630030824.0,48.8,83132799.0,3.1B
949,3100000000,Timur Turlov,35.0,Kazakhstan,Kazakhstan,Almaty,Finance & Investments,Self-Made,M,73.2,61.7,104.4,180161741180.0,28.4,18513930.0,3.1B
949,3100000000,Frank VanderSloot,74.0,United States,United States,Idaho Falls,Fashion & Retail,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,3.1B
949,3100000000,Yoo Jung-hyun,53.0,South Korea,South Korea,Jeju-do,Media & Entertainment,Self-Made,F,82.6,94.3,98.1,2029000000000.0,33.2,51709098.0,3.1B
982,3000000000,Semahat Sevim Arsel,94.0,Turkey,Turkey,Istanbul,Diversified,Inherited/Unearned,F,77.4,23.9,93.2,754411708203.0,42.3,83429615.0,3.0B
982,3000000000,Nicolas Berggruen,61.0,United States,United States,Beverly Hills,Real Estate,Inherited/Unearned,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,3.0B
982,3000000000,George Bishop,85.0,United States,United States,The Woodlands,Energy,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,3.0B
982,3000000000,Norman Braman,90.0,United States,United States,Miami,Automotive,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,3.0B
982,3000000000,Eva Maria Bucher-Haefner,66.0,Switzerland,Switzerland,Zurich,Technology,Inherited/Unearned,F,83.6,59.6,105.2,703082435360.0,28.8,8574832.0,3.0B
982,3000000000,Cai Dongchen,70.0,China,China,Luancheng,Healthcare,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,3.0B
982,3000000000,Jean-Pierre Cayard,80.0,France,France,Paris,Food & Beverage,Inherited/Unearned,M,82.5,65.6,102.5,2715518274227.0,60.7,67059887.0,3.0B
982,3000000000,Todd Christopher,60.0,United States,United States,Clearwater,Fashion & Retail,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,3.0B
982,3000000000,Mang Yee Chu & family,63.0,China,China,Guangzhou,Real Estate,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,3.0B
982,3000000000,"William Conway, Jr.",73.0,United States,United States,McLean,Finance & Investments,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,3.0B
982,3000000000,Jean Coutu & family,95.0,Canada,Canada,Montreal,Fashion & Retail,Self-Made,M,81.9,68.9,100.9,1736425629520.0,24.5,36991981.0,3.0B
982,3000000000,"Edward DeBartolo, Jr.",76.0,United States,United States,Tampa,Real Estate,Inherited/Unearned,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,3.0B
982,3000000000,Stephen Deckoff,57.0,United States,United States,St. John,Finance & Investments,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,3.0B
982,3000000000,Feng Hailiang,62.0,China,China,Zhuji,Metals & Mining,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,3.0B
982,3000000000,"Ernest Garcia, II.",65.0,United States,United States,Tempe,Automotive,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,3.0B
982,3000000000,Sam Goi,76.0,Singapore,Singapore,Singapore,Food & Beverage,Self-Made,M,83.1,84.8,100.6,372062527489.0,21.0,5703569.0,3.0B
982,3000000000,Carlos Hank Rhon,75.0,Mexico,Mexico,Mexico City,Diversified,Inherited/Unearned,M,75.0,40.2,105.8,1258286717125.0,55.1,126014024.0,3.0B
982,3000000000,Susan Carol Holland,66.0,Italy,Italy,Milan,Manufacturing,Inherited/Unearned,F,82.9,61.9,101.9,2001244392042.0,59.1,60297396.0,3.0B
982,3000000000,Hui Ka Yan,64.0,China,China,Shenzhen,Real Estate,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,3.0B
982,3000000000,Vivek Jain,67.0,India,India,Delhi,Manufacturing,Inherited/Unearned,M,69.4,28.1,113.0,2611000000000.0,49.7,1366417754.0,3.0B
982,3000000000,Friedrich Knapp,71.0,Germany,Germany,Brunswick,Fashion & Retail,Self-Made,M,80.9,70.2,104.0,3845630030824.0,48.8,83132799.0,3.0B
982,3000000000,Egor Kulkov,51.0,Switzerland,Russia,Grimisuat,Healthcare,Self-Made,M,83.6,59.6,105.2,703082435360.0,28.8,8574832.0,3.0B
982,3000000000,Lin Xiucheng & family,67.0,China,China,Xiamen,Technology,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,3.0B
982,3000000000,Harsh Mariwala,71.0,India,India,Mumbai,Food & Beverage,Inherited/Unearned,M,69.4,28.1,113.0,2611000000000.0,49.7,1366417754.0,3.0B
982,3000000000,Gilles Martin,59.0,France,France,Nantes,Healthcare,Self-Made,M,82.5,65.6,102.5,2715518274227.0,60.7,67059887.0,3.0B
982,3000000000,Maja Oeri,68.0,Switzerland,Switzerland,Basel,Healthcare,Inherited/Unearned,F,83.6,59.6,105.2,703082435360.0,28.8,8574832.0,3.0B
982,3000000000,John Paulson,67.0,United States,United States,New York,Finance & Investments,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,3.0B
982,3000000000,Ajay Piramal,67.0,India,India,Mumbai,Healthcare,Inherited/Unearned,M,69.4,28.1,113.0,2611000000000.0,49.7,1366417754.0,3.0B
982,3000000000,Guanghe Qiu & family,71.0,China,China,Wenzhou,Fashion & Retail,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,3.0B
982,3000000000,Stephen Rubin,86.0,United Kingdom,United Kingdom,London,Fashion & Retail,Inherited/Unearned,M,81.3,60.0,101.2,2827113184696.0,30.6,66834405.0,3.0B
982,3000000000,Robert Sands,64.0,United States,United States,Delray Beach,Food & Beverage,Inherited/Unearned,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,3.0B
982,3000000000,Erik Selin,55.0,Sweden,Sweden,Göteborg,Real Estate,Self-Made,M,82.5,67.0,126.6,530832908738.0,49.1,10285453.0,3.0B
982,3000000000,Yonghong Shi & family,54.0,China,China,Chengdu,Food & Beverage,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,3.0B
982,3000000000,Martua Sitorus,63.0,Singapore,Indonesia,Singapore,Manufacturing,Self-Made,M,83.1,84.8,100.6,372062527489.0,21.0,5703569.0,3.0B
982,3000000000,Guangxin Sun,60.0,China,China,Urumqi,Diversified,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,3.0B
982,3000000000,Sukanto Tanoto,73.0,Singapore,Indonesia,Singapore,Diversified,Self-Made,M,83.1,84.8,100.6,372062527489.0,21.0,5703569.0,3.0B
982,3000000000,Sunny Varkey,65.0,United Arab Emirates,India,Dubai,Service,Inherited/Unearned,M,77.8,36.8,108.4,421142267938.0,15.9,9770529.0,3.0B
982,3000000000,Gang Ye,42.0,Singapore,Singapore,Singapore,Media & Entertainment,Self-Made,M,83.1,84.8,100.6,372062527489.0,21.0,5703569.0,3.0B
982,3000000000,Ye Xiaoping,60.0,China,China,Hangzhou,Healthcare,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,3.0B
982,3000000000,Zhu Gongshan & family,65.0,China,China,Shanghai,Manufacturing,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,3.0B
1027,2900000000,Isak Andic & family,69.0,Spain,Spain,Barcelona,Fashion & Retail,Self-Made,M,83.3,88.9,102.7,1394116310769.0,47.0,47076781.0,2.9B
1027,2900000000,Alberto Bombassei,82.0,Italy,Italy,Bergamo,Automotive,Inherited/Unearned,M,82.9,61.9,101.9,2001244392042.0,59.1,60297396.0,2.9B
1027,2900000000,Cao Longxiang & family,65.0,China,China,Taixing,Healthcare,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,2.9B
1027,2900000000,"Roy Carroll, II.",60.0,United States,United States,Greensboro,Real Estate,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,2.9B
1027,2900000000,John Caudwell,70.0,United Kingdom,United Kingdom,Stoke-on-Trent,Telecom,Self-Made,M,81.3,60.0,101.2,2827113184696.0,30.6,66834405.0,2.9B
1027,2900000000,James Clark,79.0,United States,United States,Palm Beach,Technology,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,2.9B
1027,2900000000,Jacques D'Amours,66.0,Canada,Canada,Montreal,Fashion & Retail,Self-Made,M,81.9,68.9,100.9,1736425629520.0,24.5,36991981.0,2.9B
1027,2900000000,John Paul DeJoria,78.0,United States,United States,Austin,Fashion & Retail,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,2.9B
1027,2900000000,Bernard Ecclestone & family,92.0,United Kingdom,United Kingdom,London,Sports,Self-Made,M,81.3,60.0,101.2,2827113184696.0,30.6,66834405.0,2.9B
1027,2900000000,Michael Federmann & family,79.0,Israel,Israel,Tel Aviv,Technology,Self-Made,M,82.8,63.4,104.9,395098666122.0,25.3,9053300.0,2.9B
1027,2900000000,Kenneth Feld & family,74.0,United States,United States,Sarasota,Media & Entertainment,Inherited/Unearned,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,2.9B
1027,2900000000,Gu Yuhua & family,73.0,China,China,Hangzhou,Manufacturing,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,2.9B
1027,2900000000,Otto Happel,75.0,Switzerland,Germany,Luzerne,Construction & Engineering,Inherited/Unearned,M,83.6,59.6,105.2,703082435360.0,28.8,8574832.0,2.9B
1027,2900000000,Gudrun Heine,68.0,Germany,Germany,Ohningen,Healthcare,Inherited/Unearned,F,80.9,70.2,104.0,3845630030824.0,48.8,83132799.0,2.9B
1027,2900000000,Donald Horton & family,73.0,United States,United States,Fort Worth,Real Estate,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,2.9B
1027,2900000000,Zarakh Iliev,56.0,Russia,Russia,Moscow,Real Estate,Self-Made,M,72.7,81.9,102.6,1699876578871.0,46.2,144373535.0,2.9B
1027,2900000000,Ipek Kirac,38.0,Turkey,Turkey,Istanbul,Diversified,Inherited/Unearned,F,77.4,23.9,93.2,754411708203.0,42.3,83429615.0,2.9B
1027,2900000000,Lee Seo-hyun,49.0,South Korea,South Korea,Seoul,Technology,Inherited/Unearned,F,82.6,94.3,98.1,2029000000000.0,33.2,51709098.0,2.9B
1027,2900000000,Li Jianquan & family,66.0,China,Hong Kong,Shenzhen,Healthcare,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,2.9B
1027,2900000000,Li Li,57.0,China,China,Changsha,Healthcare,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,2.9B
1027,2900000000,Li Xiaohua & family,61.0,China,China,Yuxi,Manufacturing,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,2.9B
1027,2900000000,Liu Xiaodong,55.0,China,China,Shanghai,Manufacturing,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,2.9B
1027,2900000000,Martin Lorentzon,54.0,Sweden,Sweden,Stockholm,Technology,Self-Made,M,82.5,67.0,126.6,530832908738.0,49.1,10285453.0,2.9B
1027,2900000000,Erwin Franz Mueller,90.0,Germany,Germany,Ulm,Fashion & Retail,Self-Made,M,80.9,70.2,104.0,3845630030824.0,48.8,83132799.0,2.9B
1027,2900000000,Georg Nemetschek & family,89.0,Germany,Germany,Munich,Technology,Self-Made,M,80.9,70.2,104.0,3845630030824.0,48.8,83132799.0,2.9B
1027,2900000000,God Nisanov,50.0,Russia,Russia,Moscow,Real Estate,Self-Made,M,72.7,81.9,102.6,1699876578871.0,46.2,144373535.0,2.9B
1027,2900000000,Vikas Oberoi,52.0,India,India,Mumbai,Real Estate,Inherited/Unearned,M,69.4,28.1,113.0,2611000000000.0,49.7,1366417754.0,2.9B
1027,2900000000,Gregorio Perez Companc & family,87.0,Argentina,Argentina,Buenos Aires,Energy,Self-Made,M,76.5,90.0,109.7,449663446954.0,106.3,44938712.0,2.9B
1027,2900000000,Sebastian Piñera & family,73.0,Chile,Chile,Santiago,Finance & Investments,Self-Made,M,80.0,88.5,101.4,282318159745.0,34.0,18952038.0,2.9B
1027,2900000000,Arvind Poddar,65.0,India,India,Mumbai,Automotive,Inherited/Unearned,M,69.4,28.1,113.0,2611000000000.0,49.7,1366417754.0,2.9B
1027,2900000000,Alexey Repik,43.0,Russia,Russia,Moscow,Healthcare,Self-Made,M,72.7,81.9,102.6,1699876578871.0,46.2,144373535.0,2.9B
1027,2900000000,Haim Saban,78.0,United States,United States,Beverly Hills,Media & Entertainment,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,2.9B
1027,2900000000,Rodney Sacks,73.0,United States,United States,Laguna Beach,Food & Beverage,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,2.9B
1027,2900000000,Karthik Sarma,48.0,United States,India,New York,Finance & Investments,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,2.9B
1027,2900000000,Sybill Storz,85.0,Germany,Germany,Leipzig,Healthcare,Inherited/Unearned,F,80.9,70.2,104.0,3845630030824.0,48.8,83132799.0,2.9B
1027,2900000000,Daniel Sundheim,46.0,United States,United States,New York,Finance & Investments,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,2.9B
1027,2900000000,"William Wrigley, Jr.",59.0,United States,United States,North Palm Beach,Food & Beverage,Inherited/Unearned,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,2.9B
1027,2900000000,Zhang Wenzhong,61.0,China,China,Beijing,Fashion & Retail,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,2.9B
1027,2900000000,Zhou Jianping,62.0,China,China,Jiangyin,Fashion & Retail,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,2.9B
1067,2800000000,Joy Alukkas,66.0,India,India,Cochin,Fashion & Retail,Inherited/Unearned,M,69.4,28.1,113.0,2611000000000.0,49.7,1366417754.0,2.8B
1067,2800000000,Kang An,74.0,China,China,Xinxiang,Healthcare,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,2.8B
1067,2800000000,Garrett Camp,44.0,United States,Canada,San Francisco,Technology,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,2.8B
1067,2800000000,Chen Lip Keong,75.0,Cambodia,Malaysia,Phnom Penh,Gambling & Casinos,Self-Made,M,69.6,13.7,107.4,27089389787.0,23.1,16486542.0,2.8B
1067,2800000000,Choo Chong Ngen,69.0,Singapore,Singapore,Singapore,Real Estate,Self-Made,M,83.1,84.8,100.6,372062527489.0,21.0,5703569.0,2.8B
1067,2800000000,Euisun Chung,52.0,South Korea,South Korea,Seoul,Automotive,Inherited/Unearned,M,82.6,94.3,98.1,2029000000000.0,33.2,51709098.0,2.8B
1067,2800000000,Smita Crishna-Godrej,72.0,India,India,Mumbai,Diversified,Inherited/Unearned,F,69.4,28.1,113.0,2611000000000.0,49.7,1366417754.0,2.8B
1067,2800000000,Eleanor Butt Crook & family,90.0,United States,United States,San Marcos,Fashion & Retail,Inherited/Unearned,F,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,2.8B
1067,2800000000,Du Jiangtao & family,53.0,China,China,Beijing,Manufacturing,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,2.8B
1067,2800000000,Lorenzo Fertitta,54.0,United States,United States,Las Vegas,Sports,Inherited/Unearned,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,2.8B
1067,2800000000,Adi Godrej,81.0,India,India,Mumbai,Diversified,Inherited/Unearned,M,69.4,28.1,113.0,2611000000000.0,49.7,1366417754.0,2.8B
1067,2800000000,Jamshyd Godrej,74.0,India,India,Mumbai,Diversified,Inherited/Unearned,M,69.4,28.1,113.0,2611000000000.0,49.7,1366417754.0,2.8B
1067,2800000000,Li Weiguo,58.0,China,China,Beijing,Manufacturing,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,2.8B
1067,2800000000,Dmitry Mazepin,54.0,Russia,Russia,Moscow,Manufacturing,Self-Made,M,72.7,81.9,102.6,1699876578871.0,46.2,144373535.0,2.8B
1067,2800000000,"Drayton McLane, Jr.",86.0,United States,United States,Temple,Fashion & Retail,Inherited/Unearned,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,2.8B
1067,2800000000,Najib Mikati,67.0,Lebanon,Lebanon,Beirut,Telecom,Self-Made,M,78.9,26.3,95.1,53367042272.0,32.2,6855713.0,2.8B
1067,2800000000,Taha Mikati,78.0,Lebanon,Lebanon,Beirut,Telecom,Self-Made,M,78.9,26.3,95.1,53367042272.0,32.2,6855713.0,2.8B
1067,2800000000,Akira Mori & family,86.0,Japan,Japan,Tokyo,Real Estate,Inherited/Unearned,M,84.2,63.2,98.8,5081769542380.0,46.7,126226568.0,2.8B
1067,2800000000,Rishad Naoroji,71.0,India,India,Mumbai,Diversified,Inherited/Unearned,M,69.4,28.1,113.0,2611000000000.0,49.7,1366417754.0,2.8B
1067,2800000000,Philip Niarchos,69.0,France,Greece,Paris,Diversified,Inherited/Unearned,M,82.5,65.6,102.5,2715518274227.0,60.7,67059887.0,2.8B
1067,2800000000,Nandan Nilekani,67.0,India,India,Bangalore,Technology,Self-Made,M,69.4,28.1,113.0,2611000000000.0,49.7,1366417754.0,2.8B
1067,2800000000,Ranjan Pai,50.0,India,India,Bangalore,Service,Inherited/Unearned,M,69.4,28.1,113.0,2611000000000.0,49.7,1366417754.0,2.8B
